opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP004171,,ACC000913,Opportunity 4171,Qualification,1096.35,0.36,,2024-09-05,Social Media,Upgrade,8
OPP004172,13834,ACC000852,Opportunity 4172,Closed Won,1004.43,1.0,2024-07-06,2024-04-11,Referral,Upgrade,9
OPP004173,,ACC000656,Opportunity 4173,Negotiation,596.83,0.15,,2024-11-30,Paid Search,Renewal,13
OPP004174,,ACC000847,Opportunity 4174,Closed Lost,1048.58,0.57,,2024-07-26,Paid Search,Renewal,11
OPP004175,255,ACC000062,Opportunity 4175,Closed Won,1419.65,1.0,2025-10-12,2025-07-23,Referral,Renewal,10
OPP004176,3062,ACC000568,Opportunity 4176,Closed Won,1754.51,1.0,2025-01-30,2024-12-19,Social Media,Upgrade,11
OPP004177,,ACC000564,Opportunity 4177,Closed Lost,1076.68,0.14,,2024-02-15,Social Media,Renewal,6
OPP004178,,ACC000003,Opportunity 4178,Negotiation,1177.76,0.12,,2025-04-04,Referral,Upgrade,13
OPP004179,14326,ACC000648,Opportunity 4179,Closed Won,1049.5,1.0,2025-02-25,2025-01-03,Email,Upgrade,5
OPP004180,909,ACC000747,Opportunity 4180,Closed Won,1574.88,1.0,2024-07-01,2024-05-27,Referral,New Customer,9
OPP004181,,ACC000153,Opportunity 4181,Qualification,1350.06,0.21,,2025-08-25,Referral,New Customer,9
OPP004182,12815,ACC000575,Opportunity 4182,Closed Won,698.62,1.0,2025-03-09,2024-12-21,Referral,New Customer,8
OPP004183,14273,ACC000802,Opportunity 4183,Closed Won,1069.53,1.0,2025-11-23,2025-10-08,Social Media,Upgrade,1
OPP004184,2424,ACC000261,Opportunity 4184,Closed Won,505.49,1.0,2025-02-03,2024-11-16,Referral,New Customer,15
OPP004185,,ACC000519,Opportunity 4185,Closed Lost,537.78,0.53,,2025-10-15,Email,Renewal,5
OPP004186,,ACC000262,Opportunity 4186,Negotiation,282.96,0.25,,2024-01-27,Email,New Customer,9
OPP004187,,ACC000188,Opportunity 4187,Negotiation,720.94,0.17,,2025-07-26,Email,Renewal,11
OPP004188,,ACC000556,Opportunity 4188,Prospecting,674.46,0.54,,2024-11-23,Email,Upgrade,8
OPP004189,2736,ACC000837,Opportunity 4189,Closed Won,1954.63,1.0,2025-12-29,2025-10-31,Email,Upgrade,9
OPP004190,,ACC000141,Opportunity 4190,Qualification,406.27,0.73,,2025-07-04,Paid Search,New Customer,4
OPP004191,6869,ACC000603,Opportunity 4191,Closed Won,229.76,1.0,2025-04-08,2025-03-13,Social Media,Upgrade,7
OPP004192,9243,ACC000804,Opportunity 4192,Closed Won,942.51,1.0,2025-05-20,2025-04-29,Referral,Upgrade,12
OPP004193,4160,ACC000568,Opportunity 4193,Closed Won,974.54,1.0,2024-11-07,2024-10-27,Referral,Renewal,3
OPP004194,,ACC000510,Opportunity 4194,Prospecting,632.44,0.67,,2024-05-25,Social Media,New Customer,14
OPP004195,,ACC000630,Opportunity 4195,Negotiation,927.11,0.5,,2024-03-16,Social Media,Upgrade,10
OPP004196,,ACC000495,Opportunity 4196,Qualification,1180.11,0.69,,2025-12-11,Email,Renewal,3
OPP004197,6705,ACC000430,Opportunity 4197,Closed Won,1108.72,1.0,2025-09-28,2025-08-22,Email,New Customer,1
OPP004198,12096,ACC000896,Opportunity 4198,Closed Won,1865.19,1.0,2025-03-08,2024-12-19,Social Media,Renewal,11
OPP004199,,ACC000090,Opportunity 4199,Qualification,952.32,0.59,,2024-06-27,Paid Search,Upgrade,12
OPP004200,,ACC000574,Opportunity 4200,Closed Lost,115.18,0.46,,2024-11-20,Email,New Customer,11
OPP004201,,ACC000245,Opportunity 4201,Prospecting,1387.21,0.52,,2024-08-14,Email,Renewal,13
OPP004202,,ACC000996,Opportunity 4202,Closed Lost,819.24,0.58,,2025-11-15,Referral,New Customer,9
OPP004203,7065,ACC000641,Opportunity 4203,Closed Won,448.11,1.0,2025-12-12,2025-11-01,Email,New Customer,2
OPP004204,5147,ACC000908,Opportunity 4204,Closed Won,255.58,1.0,2025-01-08,2024-12-02,Social Media,Upgrade,15
OPP004205,,ACC000438,Opportunity 4205,Qualification,567.45,0.24,,2025-07-07,Paid Search,Upgrade,13
OPP004206,4616,ACC000529,Opportunity 4206,Closed Won,542.55,1.0,2025-12-01,2025-09-18,Paid Search,New Customer,2
OPP004207,,ACC000471,Opportunity 4207,Qualification,782.09,0.28,,2025-11-06,Paid Search,Renewal,3
OPP004208,,ACC000463,Opportunity 4208,Prospecting,432.5,0.23,,2025-03-27,Email,Renewal,1
OPP004209,,ACC000737,Opportunity 4209,Negotiation,1449.82,0.51,,2024-06-29,Paid Search,New Customer,2
OPP004210,,ACC000164,Opportunity 4210,Closed Lost,936.8,0.2,,2025-11-10,Referral,Upgrade,1
OPP004211,,ACC000662,Opportunity 4211,Negotiation,530.33,0.55,,2025-10-01,Referral,Upgrade,7
OPP004212,,ACC000053,Opportunity 4212,Prospecting,364.02,0.6,,2024-08-04,Email,Upgrade,5
OPP004213,541,ACC000258,Opportunity 4213,Closed Won,629.72,1.0,2025-07-15,2025-06-27,Social Media,Upgrade,8
OPP004214,8607,ACC000527,Opportunity 4214,Closed Won,1303.83,1.0,2025-05-09,2025-05-02,Paid Search,Renewal,1
OPP004215,3522,ACC000627,Opportunity 4215,Closed Won,639.01,1.0,2024-04-10,2024-02-08,Social Media,Upgrade,1
OPP004216,,ACC000213,Opportunity 4216,Qualification,888.57,0.48,,2025-03-14,Paid Search,New Customer,3
OPP004217,,ACC000799,Opportunity 4217,Prospecting,872.46,0.79,,2024-03-08,Social Media,Upgrade,9
OPP004218,,ACC000883,Opportunity 4218,Closed Lost,602.95,0.49,,2024-09-16,Email,Upgrade,9
OPP004219,,ACC000464,Opportunity 4219,Negotiation,1323.04,0.51,,2025-01-30,Referral,New Customer,3
OPP004220,,ACC000995,Opportunity 4220,Closed Lost,1014.04,0.15,,2024-12-28,Email,Renewal,7
OPP004221,,ACC000706,Opportunity 4221,Negotiation,1148.59,0.17,,2024-05-05,Referral,New Customer,10
OPP004222,,ACC000026,Opportunity 4222,Prospecting,1400.82,0.67,,2024-05-07,Social Media,New Customer,12
OPP004223,,ACC000861,Opportunity 4223,Closed Lost,384.12,0.22,,2024-05-28,Social Media,New Customer,3
OPP004224,,ACC000102,Opportunity 4224,Prospecting,805.92,0.11,,2024-05-09,Referral,Renewal,11
OPP004225,,ACC000312,Opportunity 4225,Negotiation,371.09,0.58,,2024-11-16,Social Media,Upgrade,11
OPP004226,,ACC000043,Opportunity 4226,Closed Lost,1487.68,0.31,,2024-04-03,Email,New Customer,5
OPP004227,207,ACC000507,Opportunity 4227,Closed Won,1346.38,1.0,2024-04-14,2024-02-06,Paid Search,Upgrade,3
OPP004228,,ACC000095,Opportunity 4228,Negotiation,1075.87,0.48,,2025-08-25,Social Media,Renewal,14
OPP004229,8439,ACC000887,Opportunity 4229,Closed Won,201.85,1.0,2025-07-28,2025-06-10,Email,Upgrade,13
OPP004230,,ACC000236,Opportunity 4230,Negotiation,279.36,0.12,,2024-12-13,Email,Upgrade,1
OPP004231,14445,ACC000627,Opportunity 4231,Closed Won,1638.89,1.0,2025-11-23,2025-09-22,Referral,New Customer,2
OPP004232,9886,ACC000266,Opportunity 4232,Closed Won,1578.56,1.0,2025-11-07,2025-09-05,Referral,New Customer,4
OPP004233,1088,ACC000956,Opportunity 4233,Closed Won,1371.63,1.0,2025-01-25,2024-12-18,Referral,New Customer,14
OPP004234,,ACC000177,Opportunity 4234,Closed Lost,698.33,0.53,,2024-12-17,Referral,New Customer,5
OPP004235,4450,ACC000369,Opportunity 4235,Closed Won,772.85,1.0,2025-04-08,2025-03-04,Referral,Renewal,11
OPP004236,6800,ACC000536,Opportunity 4236,Closed Won,1681.5,1.0,2025-05-01,2025-04-17,Paid Search,New Customer,3
OPP004237,,ACC000850,Opportunity 4237,Closed Lost,1484.26,0.79,,2024-12-02,Referral,New Customer,5
OPP004238,81,ACC000110,Opportunity 4238,Closed Won,925.15,1.0,2025-03-03,2024-12-27,Referral,Renewal,12
OPP004239,,ACC000652,Opportunity 4239,Prospecting,863.26,0.47,,2024-05-27,Social Media,Renewal,15
OPP004240,,ACC000367,Opportunity 4240,Closed Lost,657.12,0.51,,2024-11-29,Social Media,New Customer,5
OPP004241,,ACC000701,Opportunity 4241,Negotiation,1351.23,0.24,,2024-09-10,Social Media,Upgrade,8
OPP004242,6235,ACC000922,Opportunity 4242,Closed Won,681.16,1.0,2025-05-30,2025-05-14,Referral,Upgrade,5
OPP004243,12758,ACC000307,Opportunity 4243,Closed Won,1197.24,1.0,2024-11-02,2024-08-05,Email,Upgrade,10
OPP004244,10423,ACC000073,Opportunity 4244,Closed Won,949.81,1.0,2024-07-22,2024-06-06,Paid Search,Upgrade,8
OPP004245,,ACC000539,Opportunity 4245,Negotiation,1353.55,0.49,,2025-07-16,Referral,New Customer,7
OPP004246,4537,ACC000273,Opportunity 4246,Closed Won,1897.07,1.0,2025-12-19,2025-12-08,Email,New Customer,8
OPP004247,,ACC000143,Opportunity 4247,Prospecting,306.23,0.22,,2025-05-11,Email,New Customer,1
OPP004248,2545,ACC000058,Opportunity 4248,Closed Won,470.53,1.0,2024-05-13,2024-03-28,Social Media,Renewal,5
OPP004249,,ACC000792,Opportunity 4249,Closed Lost,668.53,0.22,,2025-05-02,Paid Search,Renewal,2
OPP004250,,ACC000822,Opportunity 4250,Closed Lost,162.32,0.78,,2025-01-18,Referral,New Customer,2
OPP004251,,ACC000459,Opportunity 4251,Negotiation,589.87,0.66,,2024-06-17,Paid Search,Upgrade,13
OPP004252,,ACC000305,Opportunity 4252,Closed Lost,758.14,0.6,,2025-02-14,Email,Upgrade,5
OPP004253,,ACC000119,Opportunity 4253,Prospecting,1375.45,0.55,,2025-11-14,Email,Upgrade,6
OPP004254,7564,ACC000193,Opportunity 4254,Closed Won,1200.3,1.0,2025-06-02,2025-04-01,Email,Upgrade,5
OPP004255,14936,ACC000310,Opportunity 4255,Closed Won,1156.64,1.0,2024-04-10,2024-03-02,Referral,New Customer,6
OPP004256,1734,ACC000904,Opportunity 4256,Closed Won,435.8,1.0,2025-02-09,2024-12-31,Referral,Upgrade,11
OPP004257,3865,ACC000767,Opportunity 4257,Closed Won,1802.62,1.0,2024-10-24,2024-09-20,Referral,New Customer,13
OPP004258,8222,ACC000917,Opportunity 4258,Closed Won,981.57,1.0,2025-10-10,2025-08-30,Email,Renewal,11
OPP004259,,ACC000043,Opportunity 4259,Negotiation,407.33,0.48,,2025-02-21,Social Media,Upgrade,12
OPP004260,11996,ACC000134,Opportunity 4260,Closed Won,690.42,1.0,2024-07-19,2024-05-29,Social Media,Renewal,5
OPP004261,9473,ACC000425,Opportunity 4261,Closed Won,1910.48,1.0,2024-11-14,2024-10-03,Referral,Renewal,11
OPP004262,5625,ACC000788,Opportunity 4262,Closed Won,598.61,1.0,2024-06-27,2024-06-18,Paid Search,Renewal,8
OPP004263,10269,ACC000155,Opportunity 4263,Closed Won,1431.09,1.0,2024-03-01,2024-01-20,Email,Renewal,11
OPP004264,13042,ACC000395,Opportunity 4264,Closed Won,835.75,1.0,2026-01-31,2025-11-14,Paid Search,Upgrade,4
OPP004265,13505,ACC000438,Opportunity 4265,Closed Won,1219.8,1.0,2024-04-26,2024-01-27,Social Media,Renewal,9
OPP004266,,ACC000661,Opportunity 4266,Closed Lost,248.07,0.61,,2024-11-20,Social Media,New Customer,7
OPP004267,7466,ACC000849,Opportunity 4267,Closed Won,1150.16,1.0,2024-11-03,2024-09-26,Paid Search,Upgrade,12
OPP004268,,ACC000569,Opportunity 4268,Qualification,978.93,0.35,,2024-07-26,Paid Search,Upgrade,3
OPP004269,14880,ACC000108,Opportunity 4269,Closed Won,1044.16,1.0,2024-11-25,2024-10-01,Paid Search,Renewal,11
OPP004270,,ACC000890,Opportunity 4270,Qualification,361.0,0.28,,2025-04-23,Paid Search,New Customer,1
OPP004271,,ACC000436,Opportunity 4271,Closed Lost,1185.41,0.4,,2025-01-31,Paid Search,Renewal,8
OPP004272,14617,ACC000167,Opportunity 4272,Closed Won,791.32,1.0,2024-12-23,2024-12-08,Social Media,Upgrade,8
OPP004273,,ACC000381,Opportunity 4273,Prospecting,1448.29,0.22,,2024-08-25,Email,New Customer,3
OPP004274,13581,ACC000836,Opportunity 4274,Closed Won,256.87,1.0,2025-01-26,2024-10-31,Social Media,Renewal,11
OPP004275,1966,ACC000579,Opportunity 4275,Closed Won,1483.78,1.0,2024-05-03,2024-02-29,Email,New Customer,6
OPP004276,,ACC000828,Opportunity 4276,Qualification,352.61,0.41,,2025-04-09,Social Media,Upgrade,13
OPP004277,8436,ACC000553,Opportunity 4277,Closed Won,318.26,1.0,2024-06-20,2024-05-08,Paid Search,Upgrade,5
OPP004278,,ACC000582,Opportunity 4278,Closed Lost,297.39,0.6,,2025-07-17,Referral,Renewal,4
OPP004279,11604,ACC000854,Opportunity 4279,Closed Won,1782.87,1.0,2025-07-31,2025-05-06,Paid Search,New Customer,6
OPP004280,,ACC000241,Opportunity 4280,Prospecting,1388.61,0.71,,2025-06-27,Social Media,New Customer,5
OPP004281,,ACC000457,Opportunity 4281,Closed Lost,700.68,0.15,,2024-10-16,Paid Search,Upgrade,12
OPP004282,,ACC000653,Opportunity 4282,Closed Lost,1225.65,0.77,,2024-01-11,Email,Upgrade,5
OPP004283,,ACC000308,Opportunity 4283,Prospecting,1055.28,0.48,,2024-11-21,Referral,New Customer,8
OPP004284,,ACC000812,Opportunity 4284,Closed Lost,931.66,0.52,,2024-05-30,Social Media,Upgrade,8
OPP004285,8422,ACC000255,Opportunity 4285,Closed Won,1800.41,1.0,2024-07-19,2024-07-01,Email,Renewal,4
OPP004286,4634,ACC000541,Opportunity 4286,Closed Won,544.09,1.0,2025-11-23,2025-08-26,Email,Upgrade,11
OPP004287,,ACC000346,Opportunity 4287,Prospecting,988.63,0.69,,2025-01-02,Email,Upgrade,2
OPP004288,,ACC000943,Opportunity 4288,Qualification,1365.63,0.26,,2025-02-23,Social Media,New Customer,14
OPP004289,,ACC000161,Opportunity 4289,Negotiation,706.57,0.67,,2024-08-02,Email,Upgrade,14
OPP004290,3019,ACC000127,Opportunity 4290,Closed Won,1653.23,1.0,2026-01-29,2025-11-10,Social Media,Renewal,10
OPP004291,13306,ACC000276,Opportunity 4291,Closed Won,1561.73,1.0,2024-06-15,2024-04-07,Email,New Customer,4
OPP004292,8248,ACC000592,Opportunity 4292,Closed Won,235.17,1.0,2024-09-11,2024-06-21,Paid Search,Renewal,5
OPP004293,13494,ACC000522,Opportunity 4293,Closed Won,889.14,1.0,2025-05-25,2025-04-02,Paid Search,Renewal,10
OPP004294,6368,ACC000261,Opportunity 4294,Closed Won,1618.96,1.0,2025-08-27,2025-07-24,Paid Search,New Customer,8
OPP004295,,ACC000710,Opportunity 4295,Negotiation,1216.66,0.78,,2024-08-15,Email,Renewal,2
OPP004296,14413,ACC000133,Opportunity 4296,Closed Won,817.71,1.0,2024-11-29,2024-09-14,Email,Renewal,8
OPP004297,,ACC000675,Opportunity 4297,Closed Lost,996.63,0.52,,2024-01-19,Paid Search,Renewal,4
OPP004298,,ACC000841,Opportunity 4298,Closed Lost,1171.87,0.44,,2025-03-23,Referral,Renewal,7
OPP004299,8464,ACC000135,Opportunity 4299,Closed Won,1353.78,1.0,2024-05-04,2024-04-16,Email,Upgrade,2
OPP004300,,ACC000157,Opportunity 4300,Negotiation,1081.39,0.31,,2024-07-20,Email,Upgrade,10
OPP004301,,ACC000029,Opportunity 4301,Negotiation,738.9,0.43,,2025-03-23,Social Media,Renewal,5
OPP004302,,ACC000559,Opportunity 4302,Closed Lost,1014.73,0.21,,2024-02-06,Referral,Upgrade,14
OPP004303,,ACC000472,Opportunity 4303,Closed Lost,1479.42,0.23,,2024-05-28,Email,Renewal,4
OPP004304,9327,ACC000787,Opportunity 4304,Closed Won,252.38,1.0,2024-03-21,2024-02-08,Email,Renewal,10
OPP004305,9930,ACC000687,Opportunity 4305,Closed Won,1516.44,1.0,2024-02-15,2024-01-09,Social Media,Renewal,13
OPP004306,,ACC000025,Opportunity 4306,Closed Lost,140.13,0.43,,2024-01-16,Email,Renewal,12
OPP004307,4250,ACC000284,Opportunity 4307,Closed Won,1518.97,1.0,2026-01-12,2025-10-18,Referral,Upgrade,2
OPP004308,,ACC000448,Opportunity 4308,Prospecting,558.53,0.17,,2025-06-28,Referral,New Customer,7
OPP004309,,ACC000919,Opportunity 4309,Closed Lost,1074.34,0.3,,2024-07-31,Email,Renewal,14
OPP004310,,ACC000694,Opportunity 4310,Closed Lost,1412.45,0.41,,2025-05-20,Paid Search,Renewal,8
OPP004311,,ACC000314,Opportunity 4311,Qualification,303.4,0.61,,2024-02-06,Social Media,New Customer,9
OPP004312,12078,ACC000829,Opportunity 4312,Closed Won,825.51,1.0,2025-06-09,2025-05-31,Email,Renewal,2
OPP004313,,ACC000843,Opportunity 4313,Qualification,1334.44,0.24,,2025-01-30,Referral,Upgrade,6
OPP004314,4975,ACC000781,Opportunity 4314,Closed Won,1485.74,1.0,2025-08-11,2025-05-29,Social Media,Renewal,14
OPP004315,,ACC000502,Opportunity 4315,Negotiation,274.66,0.74,,2025-05-13,Email,Upgrade,4
OPP004316,8889,ACC000929,Opportunity 4316,Closed Won,954.86,1.0,2025-12-26,2025-10-29,Email,Upgrade,12
OPP004317,,ACC000741,Opportunity 4317,Qualification,1479.9,0.19,,2025-02-18,Social Media,Renewal,10
OPP004318,11551,ACC000561,Opportunity 4318,Closed Won,241.52,1.0,2025-09-30,2025-08-30,Social Media,Upgrade,9
OPP004319,,ACC000621,Opportunity 4319,Qualification,498.21,0.79,,2024-12-30,Referral,Renewal,2
OPP004320,1871,ACC000611,Opportunity 4320,Closed Won,700.0,1.0,2025-12-19,2025-10-11,Paid Search,Upgrade,14
OPP004321,,ACC000267,Opportunity 4321,Negotiation,1416.02,0.54,,2024-07-22,Paid Search,Renewal,15
OPP004322,9919,ACC000705,Opportunity 4322,Closed Won,956.9,1.0,2024-12-22,2024-12-08,Social Media,New Customer,11
OPP004323,,ACC000771,Opportunity 4323,Prospecting,1295.63,0.12,,2025-06-09,Social Media,Upgrade,10
OPP004324,8828,ACC000260,Opportunity 4324,Closed Won,571.93,1.0,2025-01-12,2024-12-31,Referral,New Customer,7
OPP004325,,ACC000152,Opportunity 4325,Qualification,951.68,0.29,,2025-01-23,Paid Search,Upgrade,1
OPP004326,4411,ACC000569,Opportunity 4326,Closed Won,1786.41,1.0,2025-08-09,2025-06-17,Referral,Upgrade,6
OPP004327,11443,ACC000225,Opportunity 4327,Closed Won,1561.16,1.0,2025-04-08,2025-01-23,Referral,Upgrade,9
OPP004328,,ACC000389,Opportunity 4328,Prospecting,1409.82,0.71,,2025-01-31,Referral,New Customer,11
OPP004329,,ACC000759,Opportunity 4329,Negotiation,1285.0,0.18,,2024-09-30,Referral,Renewal,4
OPP004330,2703,ACC000058,Opportunity 4330,Closed Won,221.85,1.0,2024-08-12,2024-06-18,Social Media,New Customer,6
OPP004331,,ACC000850,Opportunity 4331,Prospecting,1249.48,0.55,,2024-01-25,Paid Search,New Customer,15
OPP004332,4018,ACC000037,Opportunity 4332,Closed Won,1014.25,1.0,2026-02-02,2025-11-25,Social Media,Renewal,10
OPP004333,,ACC000471,Opportunity 4333,Closed Lost,326.43,0.12,,2025-07-19,Email,Upgrade,1
OPP004334,,ACC000896,Opportunity 4334,Closed Lost,1005.83,0.15,,2025-01-10,Paid Search,New Customer,3
OPP004335,,ACC000204,Opportunity 4335,Closed Lost,1256.28,0.47,,2024-03-28,Paid Search,New Customer,10
OPP004336,361,ACC000721,Opportunity 4336,Closed Won,968.41,1.0,2024-07-15,2024-06-23,Referral,Renewal,3
OPP004337,9813,ACC000551,Opportunity 4337,Closed Won,1085.14,1.0,2025-07-10,2025-04-14,Referral,New Customer,4
OPP004338,,ACC000949,Opportunity 4338,Qualification,411.15,0.1,,2025-07-15,Email,Renewal,7
OPP004339,,ACC000383,Opportunity 4339,Prospecting,1243.93,0.3,,2025-01-15,Social Media,New Customer,9
OPP004340,3607,ACC000945,Opportunity 4340,Closed Won,907.63,1.0,2024-07-27,2024-05-12,Social Media,Renewal,1
OPP004341,14746,ACC000166,Opportunity 4341,Closed Won,1544.58,1.0,2024-04-21,2024-03-01,Email,Renewal,4
OPP004342,,ACC000424,Opportunity 4342,Closed Lost,1054.88,0.75,,2024-12-18,Paid Search,Renewal,10
OPP004343,7360,ACC000371,Opportunity 4343,Closed Won,1715.19,1.0,2024-03-05,2024-02-10,Social Media,Upgrade,7
OPP004344,,ACC000644,Opportunity 4344,Qualification,1257.54,0.72,,2025-06-18,Referral,Renewal,15
OPP004345,,ACC000945,Opportunity 4345,Closed Lost,1496.09,0.48,,2025-08-21,Email,New Customer,8
OPP004346,81,ACC000637,Opportunity 4346,Closed Won,364.07,1.0,2024-09-01,2024-07-10,Paid Search,Renewal,6
OPP004347,7779,ACC000536,Opportunity 4347,Closed Won,1843.17,1.0,2024-07-09,2024-05-26,Paid Search,Upgrade,12
OPP004348,,ACC000898,Opportunity 4348,Qualification,804.67,0.76,,2024-09-19,Referral,Upgrade,12
OPP004349,12355,ACC000445,Opportunity 4349,Closed Won,1176.48,1.0,2025-05-17,2025-03-22,Paid Search,Renewal,12
OPP004350,,ACC000346,Opportunity 4350,Closed Lost,410.35,0.22,,2024-12-10,Referral,Renewal,15
OPP004351,,ACC000553,Opportunity 4351,Qualification,656.69,0.63,,2025-07-15,Email,Renewal,12
OPP004352,14382,ACC000124,Opportunity 4352,Closed Won,1718.91,1.0,2025-08-10,2025-06-25,Paid Search,Renewal,2
OPP004353,371,ACC000070,Opportunity 4353,Closed Won,514.58,1.0,2024-04-23,2024-03-15,Email,Renewal,13
OPP004354,10359,ACC000981,Opportunity 4354,Closed Won,230.7,1.0,2024-04-14,2024-03-26,Email,Upgrade,3
OPP004355,2802,ACC000331,Opportunity 4355,Closed Won,1069.9,1.0,2025-11-05,2025-09-12,Social Media,New Customer,7
OPP004356,11355,ACC000002,Opportunity 4356,Closed Won,1165.05,1.0,2025-07-22,2025-05-13,Social Media,New Customer,12
OPP004357,,ACC000808,Opportunity 4357,Closed Lost,700.7,0.4,,2025-09-30,Email,Renewal,11
OPP004358,,ACC000740,Opportunity 4358,Closed Lost,1379.66,0.35,,2025-09-28,Referral,Upgrade,6
OPP004359,4113,ACC000489,Opportunity 4359,Closed Won,579.64,1.0,2025-02-15,2025-02-03,Email,New Customer,1
OPP004360,,ACC000299,Opportunity 4360,Prospecting,843.4,0.15,,2025-11-16,Email,Renewal,8
OPP004361,14885,ACC000485,Opportunity 4361,Closed Won,306.88,1.0,2024-11-01,2024-08-04,Email,Renewal,9
OPP004362,,ACC000892,Opportunity 4362,Closed Lost,148.26,0.22,,2025-02-05,Email,Upgrade,6
OPP004363,5391,ACC000539,Opportunity 4363,Closed Won,936.82,1.0,2025-11-01,2025-08-04,Referral,New Customer,12
OPP004364,6647,ACC000633,Opportunity 4364,Closed Won,1174.21,1.0,2024-10-09,2024-09-05,Paid Search,Renewal,12
OPP004365,5887,ACC000453,Opportunity 4365,Closed Won,441.19,1.0,2024-05-29,2024-04-10,Social Media,Renewal,12
OPP004366,8502,ACC000781,Opportunity 4366,Closed Won,701.89,1.0,2024-02-23,2024-01-10,Social Media,Renewal,12
OPP004367,14776,ACC000345,Opportunity 4367,Closed Won,1908.17,1.0,2025-08-13,2025-06-30,Paid Search,New Customer,6
OPP004368,,ACC000069,Opportunity 4368,Closed Lost,1187.12,0.46,,2025-02-06,Referral,Renewal,13
OPP004369,4601,ACC000279,Opportunity 4369,Closed Won,1068.68,1.0,2024-05-19,2024-03-13,Paid Search,Renewal,9
OPP004370,2939,ACC000518,Opportunity 4370,Closed Won,745.62,1.0,2025-02-20,2025-01-29,Referral,Upgrade,12
OPP004371,5213,ACC000026,Opportunity 4371,Closed Won,1188.12,1.0,2024-10-11,2024-09-11,Social Media,Renewal,1
OPP004372,,ACC000887,Opportunity 4372,Closed Lost,331.51,0.4,,2025-07-30,Email,Upgrade,13
OPP004373,4,ACC000310,Opportunity 4373,Closed Won,1087.19,1.0,2024-06-14,2024-04-23,Email,Upgrade,7
OPP004374,,ACC000729,Opportunity 4374,Closed Lost,1021.24,0.34,,2024-01-25,Paid Search,Upgrade,1
OPP004375,,ACC000421,Opportunity 4375,Negotiation,502.78,0.59,,2025-11-04,Email,Renewal,12
OPP004376,10968,ACC000648,Opportunity 4376,Closed Won,205.21,1.0,2024-07-13,2024-06-29,Social Media,New Customer,11
OPP004377,12745,ACC000924,Opportunity 4377,Closed Won,1625.39,1.0,2025-09-21,2025-06-30,Referral,New Customer,14
OPP004378,,ACC000518,Opportunity 4378,Prospecting,692.65,0.36,,2025-06-27,Email,New Customer,6
OPP004379,4219,ACC000071,Opportunity 4379,Closed Won,778.87,1.0,2025-10-26,2025-08-03,Social Media,New Customer,7
OPP004380,,ACC000736,Opportunity 4380,Prospecting,1089.09,0.45,,2024-03-22,Paid Search,New Customer,6
OPP004381,,ACC000589,Opportunity 4381,Closed Lost,766.27,0.35,,2024-12-08,Social Media,Upgrade,15
OPP004382,,ACC000406,Opportunity 4382,Negotiation,1321.79,0.32,,2025-01-05,Referral,Upgrade,2
OPP004383,,ACC000149,Opportunity 4383,Prospecting,372.94,0.19,,2025-10-20,Social Media,New Customer,14
OPP004384,4786,ACC000660,Opportunity 4384,Closed Won,608.0,1.0,2026-01-09,2025-11-20,Social Media,Upgrade,6
OPP004385,,ACC000199,Opportunity 4385,Negotiation,251.93,0.51,,2025-11-25,Paid Search,Upgrade,8
OPP004386,,ACC000507,Opportunity 4386,Qualification,291.77,0.27,,2024-02-20,Social Media,New Customer,3
OPP004387,,ACC000691,Opportunity 4387,Closed Lost,434.18,0.71,,2024-12-23,Paid Search,Upgrade,3
OPP004388,,ACC000269,Opportunity 4388,Prospecting,422.26,0.67,,2025-06-05,Email,New Customer,2
OPP004389,14866,ACC000840,Opportunity 4389,Closed Won,1925.06,1.0,2024-11-24,2024-09-13,Referral,New Customer,11
OPP004390,,ACC000351,Opportunity 4390,Prospecting,182.09,0.76,,2025-09-10,Referral,Upgrade,10
OPP004391,,ACC000749,Opportunity 4391,Negotiation,1332.75,0.5,,2024-07-22,Paid Search,Upgrade,8
OPP004392,12722,ACC000356,Opportunity 4392,Closed Won,931.7,1.0,2025-02-01,2025-01-21,Paid Search,Upgrade,5
OPP004393,,ACC000748,Opportunity 4393,Closed Lost,1020.04,0.16,,2025-02-07,Paid Search,Upgrade,6
OPP004394,738,ACC000109,Opportunity 4394,Closed Won,1952.21,1.0,2025-01-15,2024-11-28,Email,New Customer,3
OPP004395,11511,ACC000209,Opportunity 4395,Closed Won,1804.9,1.0,2024-08-16,2024-06-16,Social Media,New Customer,7
OPP004396,9185,ACC000054,Opportunity 4396,Closed Won,347.63,1.0,2025-11-20,2025-08-23,Email,Upgrade,5
OPP004397,,ACC000842,Opportunity 4397,Closed Lost,828.86,0.18,,2025-09-02,Paid Search,Renewal,10
OPP004398,,ACC000522,Opportunity 4398,Qualification,1488.94,0.35,,2025-08-20,Referral,Renewal,11
OPP004399,,ACC000890,Opportunity 4399,Negotiation,204.0,0.4,,2025-10-24,Email,New Customer,7
OPP004400,,ACC000612,Opportunity 4400,Qualification,454.45,0.62,,2025-07-28,Referral,New Customer,1
OPP004401,9220,ACC000580,Opportunity 4401,Closed Won,1823.58,1.0,2024-11-25,2024-10-11,Social Media,New Customer,2
OPP004402,,ACC000698,Opportunity 4402,Prospecting,1041.91,0.76,,2025-01-29,Paid Search,Renewal,8
